Wikidata Item owned,Item owned,Wikidata Owner,Owner name,owner Description,Owner Status,Proveana,GND
http://www.wikidata.org/entity/Q123469411,Q123469411,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q123469409,Q123469409,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q17271987,Two Riders on the Beach,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q123469415,Q123469415,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q123469412,Q123469412,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q123469413,Q123469413,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q92787529,Village Girl and Goat,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20746066,Sailing Ships at Sea,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q15128575,Gurlitt hoard,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q120995964,"Portrait of a woman with hat, in profile",http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q119020454,Woman sitting in an armchair,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q123469414,Death of Prince Poniatowski,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q122980555,Dompteuse,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q92787519,Waterloo Bridge,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q123469408,The hay wagon (La charette de foin),http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q110038400,Quai de Clichy. Temps gris,http://www.wikidata.org/entity/Q15143412,Cornelius Gurlitt,"son of Hitler's art dealer Hildebrand Gurlitt, German art collector (1932-2014)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q18889811,Portrait of Elsa Glaser,http://www.wikidata.org/entity/Q112450,Curt Glaser,"German Jewish art historian and art collector persecuted by Nazis, refugee (1879-1943)",Holocaust Aryanization or art restitution case link,act20000125,118942271
http://www.wikidata.org/entity/Q18890485,Melancholy (The Reinhardt Frieze),http://www.wikidata.org/entity/Q112450,Curt Glaser,"German Jewish art historian and art collector persecuted by Nazis, refugee (1879-1943)",Holocaust Aryanization or art restitution case link,act20000125,118942271
http://www.wikidata.org/entity/Q125154509,Walchensee,http://www.wikidata.org/entity/Q112450,Curt Glaser,"German Jewish art historian and art collector persecuted by Nazis, refugee (1879-1943)",Holocaust Aryanization or art restitution case link,act20000125,118942271
http://www.wikidata.org/entity/Q20540743,Actaeon Watching Diana and Her Nymphs Bathing,http://www.wikidata.org/entity/Q112450,Curt Glaser,"German Jewish art historian and art collector persecuted by Nazis, refugee (1879-1943)",Holocaust Aryanization or art restitution case link,act20000125,118942271
http://www.wikidata.org/entity/Q18889688,Dance on the Beach (The Reinhardt Frieze),http://www.wikidata.org/entity/Q112450,Curt Glaser,"German Jewish art historian and art collector persecuted by Nazis, refugee (1879-1943)",Holocaust Aryanization or art restitution case link,act20000125,118942271
http://www.wikidata.org/entity/Q18890412,Lübeck with the Holstentor,http://www.wikidata.org/entity/Q112450,Curt Glaser,"German Jewish art historian and art collector persecuted by Nazis, refugee (1879-1943)",Holocaust Aryanization or art restitution case link,act20000125,118942271
http://www.wikidata.org/entity/Q18889814,Embrace on the Beach (The Linde Frieze),http://www.wikidata.org/entity/Q112450,Curt Glaser,"German Jewish art historian and art collector persecuted by Nazis, refugee (1879-1943)",Holocaust Aryanization or art restitution case link,act20000125,118942271
http://www.wikidata.org/entity/Q19911618,Moses Striking the Rock,http://www.wikidata.org/entity/Q112450,Curt Glaser,"German Jewish art historian and art collector persecuted by Nazis, refugee (1879-1943)",Holocaust Aryanization or art restitution case link,act20000125,118942271
http://www.wikidata.org/entity/Q18889297,Albert Kollmann,http://www.wikidata.org/entity/Q112450,Curt Glaser,"German Jewish art historian and art collector persecuted by Nazis, refugee (1879-1943)",Holocaust Aryanization or art restitution case link,act20000125,118942271
http://www.wikidata.org/entity/Q102156364,Mercury Carries Psyche to Mount Olympus,http://www.wikidata.org/entity/Q112450,Curt Glaser,"German Jewish art historian and art collector persecuted by Nazis, refugee (1879-1943)",Holocaust Aryanization or art restitution case link,act20000125,118942271
http://www.wikidata.org/entity/Q20266903,"Stack of Wheat (Thaw, Sunset)",http://www.wikidata.org/entity/Q5216725,Daniel C. Searle,"American businessman, art collector, museum trustee and conservative activist",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q111750514,Landscape with Smokestacks,http://www.wikidata.org/entity/Q5216725,Daniel C. Searle,"American businessman, art collector, museum trustee and conservative activist",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q64572383,The Holy Family,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q19911912,The Garden of the Tuileries on a Winter Afternoon,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q19926080,The martyrdom of Saint Peter,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q29910185,"An Indian Lady, after a Mughal Miniature",http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q121501452,Virgin and Child with a parrot,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q17331781,Christ on the Cross,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q105318851,Head of Saint Luke the Evangelist,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q19928638,Provencher Watermill at Moret,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q29856080,John the Evangelist,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q29846225,Fruits of the Hunt (poultry),http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q4441237,D. G. van Beuningen art collection,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q19926089,"'Easy Come, Easy Go'",http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q19926059,Champ de coquelicots,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q28060882,"Christ on the cross addressing his mother, Saint John and Saint Mary Magdalen",http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q19925704,The Martyrdom of Saint Livinus,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q19925008,Femme assise à la terrasse d'un café,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q19928785,"Still Life with Beer, Herring and Pipe",http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q16621875,Portrait of Luís Gonzaga,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q66760063,A Woman combing a Boy's Hair,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q73919861,Portrait of a Man,http://www.wikidata.org/entity/Q2274956,Daniël George van Beuningen,"Dutch coal businessman, art collector, and philanthropist (1877-1955)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q109827526,"David Findlay Jr., Inc.",http://www.wikidata.org/entity/Q109845953,David B. Findlay,American art dealer ( d. 1989),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q29842733,The pea harvest,http://www.wikidata.org/entity/Q109845953,David B. Findlay,American art dealer ( d. 1989),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q114503601,The Father,http://www.wikidata.org/entity/Q114495002,David Cender,"Polish Jewish violin maker, art collector and Holocaust survivor (died 1966 in France)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q17271987,Two Riders on the Beach,http://www.wikidata.org/entity/Q97133770,David Friedmann,German Jewish businessman and art collector -(1857-1942),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q66486301,Le Palais Contarini,http://www.wikidata.org/entity/Q1175852,David Nahmad,Lebanese fine art dealer and billionaire,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q61521218,Nahmad Collection,http://www.wikidata.org/entity/Q1175852,David Nahmad,Lebanese fine art dealer and billionaire,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q49187469,The Marriage at Cana,http://www.wikidata.org/entity/Q55747441,Dirk Albert Hoogendijk,"Dutch art dealer, gallerist (1895-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q28950348,Woman feeding a Parrot,http://www.wikidata.org/entity/Q55747441,Dirk Albert Hoogendijk,"Dutch art dealer, gallerist (1895-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q113269378,Still life with gilt cup and other objects on a draped table,http://www.wikidata.org/entity/Q55747441,Dirk Albert Hoogendijk,"Dutch art dealer, gallerist (1895-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q112744438,Still life of apples and grapes,http://www.wikidata.org/entity/Q55747441,Dirk Albert Hoogendijk,"Dutch art dealer, gallerist (1895-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q66370747,A Water Mill,http://www.wikidata.org/entity/Q55747441,Dirk Albert Hoogendijk,"Dutch art dealer, gallerist (1895-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q113276504,"Still life with porcelain flask, decanter, ham and fruit",http://www.wikidata.org/entity/Q55747441,Dirk Albert Hoogendijk,"Dutch art dealer, gallerist (1895-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q55747372,Kunsthandel D.A. Hoogendijk & Co,http://www.wikidata.org/entity/Q55747441,Dirk Albert Hoogendijk,"Dutch art dealer, gallerist (1895-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q29044082,Portrait of a Seated Lady,http://www.wikidata.org/entity/Q55747441,Dirk Albert Hoogendijk,"Dutch art dealer, gallerist (1895-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q51723543,Portrait of a Man,http://www.wikidata.org/entity/Q55747441,Dirk Albert Hoogendijk,"Dutch art dealer, gallerist (1895-1975)",ALIU Red Flag,,
http://www.wikidata.org/entity/Q17524335,Still Life with Half-eaten Pie,http://www.wikidata.org/entity/Q55747441,Dirk Albert Hoogendijk,"Dutch art dealer, gallerist (1895-1975)",ALIU Red Flag,,
